"Decade","Artist","Songs","Links"
1950,"Ricky Nelson","Poor Little Fool","/theorytab/view/ricky-nelson/poor-little-fool"
1950,"The Platters","Only You","/theorytab/view/the-platters/only-you"
1950,"Bobby Darin","Artificial Flowers","/theorytab/view/bobby-darin/artificial-flowers"
1950,"Elvis Presley","Can't Help Falling In Love","/theorytab/view/elvis-presley/cant-help-falling-in-love"
1950,"Elvis Presley","I Can't Help Falling In Love","/theorytab/view/elvis-presley/i-cant-help-falling-in-love"
1950,"Elvis Presley","Love Me Tender","/theorytab/view/elvis-presley/love-me-tender"
1950,"Elvis Presley","Hound Dog","/theorytab/view/elvis-presley/hound-dog"
1950,"Elvis Presley","Don't Be Cruel","/theorytab/view/elvis-presley/dont-be-cruel"
1950,"Elvis Presley","Suspicious Minds","/theorytab/view/elvis-presley/thats-alright"
1950,"Elvis Presley","You Were Always On My Mind","/theorytab/view/elvis-presley/suspicious-minds"
1950,"Elvis Presley","If I Can Dream","/theorytab/view/elvis-presley/you-were-always-on-my-mind"
1950,"Elvis Presley","That's Alright","/theorytab/view/elvis-presley/if-i-can-dream"
1950,"Hozier","Jackie And Wilson","/theorytab/view/hozier/jackie-and-wilson"
1950,"Chuck Berry","Johnny B Goode","/theorytab/view/chuck-berry/johnny-b-goode"
1950,"Chuck Berry","Maybellene","/theorytab/view/chuck-berry/maybellene"
1950,"Chuck Berry","My Ding-a-Ling","/theorytab/view/chuck-berry/my-ding-a-ling"
1950,"Fabian Mazur","Thinking Bout U","/theorytab/view/fabian-mazur/thinking-bout-u"
1950,"Ritchie Valen","La Bamba","/theorytab/view/ritchie-valen/la-bamba"
1950,"Sam Cooke","Wonderful World","/theorytab/view/sam-cooke/wonderful-world"
1950,"Sam Cooke","Another Saturday Night","/theorytab/view/sam-cooke/another-saturday-night"
1950,"Sam Cooke","A Change Is Gonna Come","/theorytab/view/sam-cooke/a-change-is-gonna-come"
1950,"Johnny Cash","Ring of Fire","/theorytab/view/johnny-cash/ring-of-fire"
1950,"Johnny Cash","Hurt","/theorytab/view/johnny-cash/hurt"
1950,"Johnny Cash","I Walk The Line","/theorytab/view/johnny-cash/i-walk-the-line"
1950,"Johnny Cash","You Are My Sunshine","/theorytab/view/johnny-cash/you-are-my-sunshine"
1950,"Johnny Cash","Hey Porter","/theorytab/view/johnny-cash/hey-porter"
1950,"Johnny Cash","Ain't No Grave","/theorytab/view/johnny-cash/aint-no-grave"
1950,"Johnny Cash","The Man Comes Around","/theorytab/view/johnny-cash/the-man-comes-around"
1950,"Johnny Cash","Solitary Man","/theorytab/view/johnny-cash/solitary-man"
1950,"Johnny Cash","Folsom Prison Blues","/theorytab/view/johnny-cash/folsom-prison-blues"
1960,"The Beatles","Hey Jude","/theorytab/view/the-beatles/hey-jude"
1960,"The Beatles","A Day in the Life","/theorytab/view/the-beatles/a-day-in-the-life"
1960,"The Beatles","Let It Be","/theorytab/view/the-beatles/let-it-be"
1960,"The Beatles","Blackbird","/theorytab/view/the-beatles/blackbird"
1960,"the beatles","a hard day's night","/theorytab/view/the-beatles/a-hard-days-night"
1960,"The Beatles","Yesterday","/theorytab/view/the-beatles/yesterday"
1960,"The Beatles","Here Comes the Sun","/theorytab/view/the-beatles/here-comes-the-sun"
1960,"Oleg Berg","Let It Be in Minor Key -The Beatles","/theorytab/view/oleg-berg/let-it-be-in-minor-key--the-beatles"
1960,"The Beatles","Across the Universe","/theorytab/view/the-beatles/across-the-universe"
1960,"The Beatles","While My Guitar Gently Weeps","/theorytab/view/the-beatles/while-my-guitar-gently-weeps"
1960,"The Beatles","Michelle","/theorytab/view/the-beatles/michelle"
1960,"The Beatles","All My Loving","/theorytab/view/the-beatles/all-my-loving"
1960,"The Beatles","Oh Darling","/theorytab/view/the-beatles/oh-darling"
1960,"The Beatles","Eleanor Rigby","/theorytab/view/the-beatles/eleanor-rigby"
1960,"The Beatles","Come Together","/theorytab/view/the-beatles/come-together"
1960,"The Beatles","I Am the Walrus","/theorytab/view/the-beatles/i-am-the-walrus"
1960,"The Beatles","When I'm Sixty-Four","/theorytab/view/the-beatles/when-im-sixty-four"
1960,"The Beatles","I Want To Hold Your Hand","/theorytab/view/the-beatles/i-want-to-hold-your-hand"
1960,"The Beatles","And I Love Her","/theorytab/view/the-beatles/and-i-love-her"
1960,"The Beatles","Penny Lane","/theorytab/view/the-beatles/penny-lane"
1960,"The Beatles","In My Life","/theorytab/view/the-beatles/in-my-life"
1960,"The Beatles","I Should Have Known Better","/theorytab/view/the-beatles/i-should-have-known-better"
1960,"The Beatles","Lovely Rita","/theorytab/view/the-beatles/lovely-rita"
1960,"The Beatles","Ticket to Ride","/theorytab/view/the-beatles/ticket-to-ride"
1960,"The Beatles","With A Little Help From My Friends","/theorytab/view/the-beatles/with-a-little-help-from-my-friends"
1960,"The Beatles","For No One","/theorytab/view/the-beatles/for-no-one"
1960,"The Beatles","Something","/theorytab/view/the-beatles/something"
1960,"The Beatles","All Together Now","/theorytab/view/the-beatles/all-together-now"
1960,"The Beatles","You Never Give Me Your Money","/theorytab/view/the-beatles/you-never-give-me-your-money"
1960,"The Beatles","Octopus's Garden","/theorytab/view/the-beatles/octopuss-garden"
1960,"The Beatles","Eight Days a Week","/theorytab/view/the-beatles/eight-days-a-week"
1960,"The Beatles","Back In The USSR","/theorytab/view/the-beatles/back-in-the-ussr"
1960,"The Beatles","Lady Madonna","/theorytab/view/the-beatles/lady-madonna"
1960,"The Beatles","Mean Mr Mustard","/theorytab/view/the-beatles/mean-mr-mustard"
1960,"The Beatles","You've Got To Hide Your Love Away","/theorytab/view/the-beatles/youve-got-to-hide-your-love-away"
1960,"The Beatles","If I Fell","/theorytab/view/the-beatles/if-i-fell"
1960,"The Beatles","For You Blue","/theorytab/view/the-beatles/for-you-blue"
1960,"The Beatles","Norwegian Wood","/theorytab/view/the-beatles/norwegian-wood"
1960,"The Beatles","Hello Goodbye","/theorytab/view/the-beatles/hello-goodbye"
1960,"The Beatles","Day Tripper","/theorytab/view/the-beatles/day-tripper"
1960,"The Beatles","Here There And Everywhere","/theorytab/view/the-beatles/here-there-and-everywhere"
1960,"The Beatles","Twist And Shout","/theorytab/view/the-beatles/twist-and-shout"
1960,"The Beatles","Mother Nature's Son","/theorytab/view/the-beatles/mother-natures-son"
1960,"The Beatles","Strawberry Fields Forever","/theorytab/view/the-beatles/strawberry-fields-forever"
1960,"The Beatles","I'm Looking Through You","/theorytab/view/the-beatles/im-looking-through-you"
1960,"The Beatles","We Can Work It Out","/theorytab/view/the-beatles/we-can-work-it-out"
1960,"Beatles","Something","/theorytab/view/beatles/something"
1960,"The Beatles","Honey Pie","/theorytab/view/the-beatles/honey-pie"
1960,"The Beatles","Things We Said Today","/theorytab/view/the-beatles/things-we-said-today"
1960,"The Beatles","Tomorrow Never Knows","/theorytab/view/the-beatles/tomorrow-never-knows"
1960,"The Beatles","Yellow Submarine","/theorytab/view/the-beatles/yellow-submarine"
1960,"The Beatles","Lucy in the Sky with Diamonds","/theorytab/view/the-beatles/lucy-in-the-sky-with-diamonds"
1960,"The Beatles","Besame Mucho","/theorytab/view/the-beatles/besame-mucho"
1960,"The Beatles","Nowhere Man","/theorytab/view/the-beatles/nowhere-man"
1960,"The Beatles","Cry Baby Cry","/theorytab/view/the-beatles/cry-baby-cry"
1960,"The Beatles","Revolution","/theorytab/view/the-beatles/revolution"
1960,"The Beatles","Get Back","/theorytab/view/the-beatles/get-back"
1960,"The Beatles","The Fool on the Hill","/theorytab/view/the-beatles/the-fool-on-the-hill"
1960,"The Beatles","Help","/theorytab/view/the-beatles/help"
1960,"The Beatles","From Me To You","/theorytab/view/the-beatles/from-me-to-you"
1960,"The Beatles","Ob-La-Di Ob-La-Da","/theorytab/view/the-beatles/ob-la-di-ob-la-da"
1960,"The Beatles","Rocky Raccoon","/theorytab/view/the-beatles/rocky-raccoon"
1960,"The Beatles","I Will","/theorytab/view/the-beatles/i-will"
1960,"The Beatles","Happiness is a Warm Gun","/theorytab/view/the-beatles/happiness-is-a-warm-gun"
1960,"The Beatles","She Loves You","/theorytab/view/the-beatles/she-loves-you"
1960,"The Beatles","Hey Bulldog","/theorytab/view/the-beatles/hey-bulldog"
1960,"The Beatles","Girl","/theorytab/view/the-beatles/girl"
1960,"The Beatles","She's Leaving Home","/theorytab/view/the-beatles/shes-leaving-home"
1960,"The Beatles","I Don't Want To Spoil The Party","/theorytab/view/the-beatles/i-dont-want-to-spoil-the-party"
1960,"The Beatles","She Came in through the Bathroom Window","/theorytab/view/the-beatles/she-came-in-through-the-bathroom-window"
1960,"The Beatles","ALL I'VE GOT TO DO","/theorytab/view/the-beatles/all-ive-got-to-do"
1960,"The Beatles","Fixing A Hole","/theorytab/view/the-beatles/fixing-a-hole"
1960,"The Beatles","Dear Prudence","/theorytab/view/the-beatles/dear-prudence"
1960,"The Beatles","Your Mother Should Know","/theorytab/view/the-beatles/your-mother-should-know"
1960,"The Beatles","Martha My Dear","/theorytab/view/the-beatles/martha-my-dear"
1960,"The Beatles","Good Day Sunshine","/theorytab/view/the-beatles/good-day-sunshine"
1960,"The Beatles","Only a Northern Song","/theorytab/view/the-beatles/only-a-northern-song"
1960,"The Beatles","Sexy Sadie","/theorytab/view/the-beatles/sexy-sadie"
1960,"The Beatles","I'm So Tired","/theorytab/view/the-beatles/im-so-tired"
1960,"The Beatles","Elenor Rigby","/theorytab/view/the-beatles/elenor-rigby"
1960,"The Beatles","Glass Onion","/theorytab/view/the-beatles/glass-onion"
1960,"The Beatles","Maxwell's Silver Hammer","/theorytab/view/the-beatles/maxwells-silver-hammer"
1960,"The Beatles","Two Of Us","/theorytab/view/the-beatles/two-of-us"
1960,"The Beatles","Julia","/theorytab/view/the-beatles/julia"
1960,"The Beatles","It Won't Be Long","/theorytab/view/the-beatles/it-wont-be-long"
1960,"The Beatles","Paperback Writer","/theorytab/view/the-beatles/paperback-writer"
1960,"The Beatles","Good Night","/theorytab/view/the-beatles/good-night"
1960,"The Beatles","The End","/theorytab/view/the-beatles/the-end"
1960,"The Beatles","The Night Before","/theorytab/view/the-beatles/the-night-before"
1960,"The Beatles","The Continuing Story of Bungalow Bill","/theorytab/view/the-beatles/the-continuing-story-of-bungalow-bill"
1960,"The Beatles","The Ballad of John and Yoko","/theorytab/view/the-beatles/the-ballad-of-john-and-yoko"
1960,"The Beatles","I'm Happy Just To Dance With You","/theorytab/view/the-beatles/im-happy-just-to-dance-with-you"
1960,"The Beatles","I've Just Seen A Face","/theorytab/view/the-beatles/ive-just-seen-a-face"
1960,"The Beatles","Everybody's Got Something to Hide","/theorytab/view/the-beatles/everybodys-got-something-to-hide"
1960,"The Beatles","Think For Yourself","/theorytab/view/the-beatles/think-for-yourself"
1960,"The Beatles","What You're Doing","/theorytab/view/the-beatles/what-youre-doing"
1960,"The Beatles","Sgt Pepper's Lonely Hearts Club Band","/theorytab/view/the-beatles/sgt-peppers-lonely-hearts-club-band"
1960,"The Beatles","If I Needed Someone","/theorytab/view/the-beatles/if-i-needed-someone"
1960,"The Beatles","Please Please Me","/theorytab/view/the-beatles/please-please-me"
1960,"The Beatles","Hold Me Tight","/theorytab/view/the-beatles/hold-me-tight"
1960,"The Beatles","I'm Only Sleeping","/theorytab/view/the-beatles/im-only-sleeping"
1960,"The Beatles","Wait","/theorytab/view/the-beatles/wait"
1960,"Beatles","Day Tripper","/theorytab/view/beatles/hey-jude"
1960,"The Beatles","Being For The Benefit Of Mr Kite","/theorytab/view/the-beatles/love-me-do"
1960,"The Beatles","Because","/theorytab/view/the-beatles/drive-my-car"
1960,"beatles","Taxman","/theorytab/view/beatles/day-tripper"
1960,"The Beatles","Black Beatles","/theorytab/view/the-beatles/being-for-the-benefit-of-mr-kite"
1960,"The Beatles","Real Love","/theorytab/view/the-beatles/because"
1960,"The Beatles","You Can't Do That","/theorytab/view/the-beatles/taxman"
1960,"Rae Sremmurd","Hey Jude","/theorytab/view/rae-sremmurd/black-beatles"
1960,"Beatles","Love Me Do","/theorytab/view/beatles/real-love"
1960,"The Beatles","Drive My Car","/theorytab/view/the-beatles/you-cant-do-that"
1960,"Brenda Lee","I'm Sorry","/theorytab/view/brenda-lee/im-sorry"
1960,"Elvis Presley","Can't Help Falling In Love","/theorytab/view/elvis-presley/cant-help-falling-in-love"
1960,"Elvis Presley","I Can't Help Falling In Love","/theorytab/view/elvis-presley/i-cant-help-falling-in-love"
1960,"Elvis Presley","Love Me Tender","/theorytab/view/elvis-presley/love-me-tender"
1960,"Elvis Presley","Hound Dog","/theorytab/view/elvis-presley/hound-dog"
1960,"Elvis Presley","Don't Be Cruel","/theorytab/view/elvis-presley/dont-be-cruel"
1960,"Elvis Presley","If I Can Dream","/theorytab/view/elvis-presley/if-i-can-dream"
1960,"Elvis Presley","That's Alright","/theorytab/view/elvis-presley/thats-alright"
1960,"Elvis Presley","Suspicious Minds","/theorytab/view/elvis-presley/suspicious-minds"
1960,"Elvis Presley","You Were Always On My Mind","/theorytab/view/elvis-presley/you-were-always-on-my-mind"
1960,"The Beach Boys","God Only Knows","/theorytab/view/the-beach-boys/god-only-knows"
1960,"The Beach Boys","Don't Talk - Put Your Head On My Shoulder","/theorytab/view/the-beach-boys/dont-talk---put-your-head-on-my-shoulder"
1960,"The Beach Boys","Good Vibrations","/theorytab/view/the-beach-boys/good-vibrations"
1960,"The Beach Boys","Kokomo","/theorytab/view/the-beach-boys/kokomo"
1960,"Beach Boys","I Get Around","/theorytab/view/beach-boys/i-get-around"
1960,"The Beach Boys","Surfin' USA","/theorytab/view/the-beach-boys/surfin-usa"
1960,"Beach Boys","Don't Worry Baby","/theorytab/view/beach-boys/dont-worry-baby"
1960,"The Beach Boys","Don't Worry Baby","/theorytab/view/the-beach-boys/dont-worry-baby"
1960,"The Beach Boys","Wouldn't It Be Nice","/theorytab/view/the-beach-boys/wouldnt-it-be-nice"
1960,"The Beach Boys","Caroline No","/theorytab/view/the-beach-boys/caroline-no"
1960,"Beach Boys","Surf's Up","/theorytab/view/beach-boys/surfs-up"
1960,"The Beach Boys","California Girls","/theorytab/view/the-beach-boys/california-girls"
1960,"The Beach Boys","Girls on the Beach","/theorytab/view/the-beach-boys/girls-on-the-beach"
1960,"The Beach Boys","Surfer Girl","/theorytab/view/the-beach-boys/surfer-girl"
1960,"The Beach Boys","Here Today","/theorytab/view/the-beach-boys/here-today"
1960,"The Beach Boys","Barbara Ann","/theorytab/view/the-beach-boys/barbara-ann"
1960,"The Beach Boys","Wonderful","/theorytab/view/the-beach-boys/wonderful"
1960,"The Beach Boys","You Still Believe In Me","/theorytab/view/the-beach-boys/you-still-believe-in-me"
1960,"The Beach Boys","That's Not Me","/theorytab/view/the-beach-boys/thats-not-me"
1960,"The Beach Boys","Deirdre","/theorytab/view/the-beach-boys/deirdre"
1960,"Ray Charles","Hit The Road Jack","/theorytab/view/ray-charles/hit-the-road-jack"
1960,"Ray Charles","Georgia","/theorytab/view/ray-charles/georgia"
1960,"Dionne Warwick","Valley Of The Dolls - Theme","/theorytab/view/dionne-warwick/valley-of-the-dolls---theme"
1960,"Hozier","Jackie And Wilson","/theorytab/view/hozier/jackie-and-wilson"
1960,"Roy Orbison","Oh Pretty Woman","/theorytab/view/roy-orbison/oh-pretty-woman"
1960,"Roy Orbison","You Got It","/theorytab/view/roy-orbison/you-got-it"
1960,"Sam Cooke","Wonderful World","/theorytab/view/sam-cooke/wonderful-world"
1960,"Sam Cooke","Another Saturday Night","/theorytab/view/sam-cooke/another-saturday-night"
1960,"Sam Cooke","A Change Is Gonna Come","/theorytab/view/sam-cooke/a-change-is-gonna-come"
1960,"Bobby Darin","Artificial Flowers","/theorytab/view/bobby-darin/artificial-flowers"
1960,"The Impressions","It's All Right","/theorytab/view/the-impressions/its-all-right"
1960,"The Temptations","My Girl","/theorytab/view/the-temptations/my-girl"
1960,"The Temptations","Ain't Too Proud to Beg","/theorytab/view/the-temptations/aint-too-proud-to-beg"
1960,"The Drifters","Save The Last Dance For Me","/theorytab/view/the-drifters/save-the-last-dance-for-me"
1960,"The Drifters","Up On The Roof","/theorytab/view/the-drifters/up-on-the-roof"
1960,"Marvin Gaye and Tammi Terrell","Ain't No Mountain High Enough","/theorytab/view/marvin-gaye-and-tammi-terrell/aint-no-mountain-high-enough"
1960,"Marvin Gaye","What's Going On","/theorytab/view/marvin-gaye/whats-going-on"
1960,"Marvin Gaye","Let's Get It On","/theorytab/view/marvin-gaye/lets-get-it-on"
1960,"Marvin Gaye and Tammi Terrell","Ain't Nothing Like the Real Thing","/theorytab/view/marvin-gaye-and-tammi-terrell/aint-nothing-like-the-real-thing"
1960,"Marvin Gaye","Heard It Through The Grapevine","/theorytab/view/marvin-gaye/heard-it-through-the-grapevine"
1960,"The Rolling Stones","Satisfaction","/theorytab/view/the-rolling-stones/satisfaction"
1960,"The Rolling Stones","Beast of Burden","/theorytab/view/the-rolling-stones/beast-of-burden"
1960,"The Rolling Stones","Jumpin' Jack Flash","/theorytab/view/the-rolling-stones/jumpin-jack-flash"
1960,"The Rolling Stones","Gimme Shelter","/theorytab/view/the-rolling-stones/gimme-shelter"
1960,"The Rolling Stones","Paint It Black","/theorytab/view/the-rolling-stones/paint-it-black"
1960,"The Rolling Stones","Angie","/theorytab/view/the-rolling-stones/angie"
1960,"The Rolling Stones","Time Is On My Side","/theorytab/view/the-rolling-stones/time-is-on-my-side"
1960,"The Rolling Stones","Wild Horses","/theorytab/view/the-rolling-stones/wild-horses"
1960,"The Rolling Stones","Tumbling Dice","/theorytab/view/the-rolling-stones/tumbling-dice"
1960,"Rolling Stones","Mother's Little Helper","/theorytab/view/rolling-stones/mothers-little-helper"
1960,"The Rolling Stones","You Can't Always Get What You Want","/theorytab/view/the-rolling-stones/you-cant-always-get-what-you-want"
1960,"Aretha Franklin","I Say A Little Prayer","/theorytab/view/aretha-franklin/i-say-a-little-prayer"
1960,"Aretha Franklin","Respect","/theorytab/view/aretha-franklin/respect"
1960,"Aretha Franklin","Chain of fools","/theorytab/view/aretha-franklin/chain-of-fools"
1960,"Aretha Franklin","Think","/theorytab/view/aretha-franklin/think"
1960,"Andy Williams","Speak Softly Love - The Godfather Theme","/theorytab/view/andy-williams/speak-softly-love---the-godfather-theme"
1970,"Bee Gees","Stayin' Alive","/theorytab/view/bee-gees/stayin-alive"
1970,"Bee Gees","To Love Somebody","/theorytab/view/bee-gees/to-love-somebody"
1970,"Bee Gees","How Deep Is Your Love","/theorytab/view/bee-gees/how-deep-is-your-love"
1970,"Bee Gees","Tragedy","/theorytab/view/bee-gees/tragedy"
1970,"Bee Gees","Night Fever","/theorytab/view/bee-gees/night-fever"
1970,"Bee Gees","Fanny Be Tender With My Love","/theorytab/view/bee-gees/fanny-be-tender-with-my-love"
1970,"Bee Gees","Holiday","/theorytab/view/bee-gees/holiday"
1970,"Chicago","Hard To Say Im Sorry","/theorytab/view/chicago/hard-to-say-im-sorry"
1970,"Sufjan Stevens","Chicago","/theorytab/view/sufjan-stevens/chicago"
1970,"Chicago","Colour My World","/theorytab/view/chicago/colour-my-world"
1970,"Chicago","25 or 6 to 4","/theorytab/view/chicago/25-or-6-to-4"
1970,"Chicago","You're The Inspiration","/theorytab/view/chicago/youre-the-inspiration"
1970,"Robert Johnson","Sweet Home Chicago","/theorytab/view/robert-johnson/sweet-home-chicago"
1970,"Chicago","Feelin' Stronger Every Day","/theorytab/view/grant-kirkhope/perfect-dark---chicago-stealth"
1970,"Chicago","Saturday in the Park","/theorytab/view/chicago/feelin-stronger-every-day"
1970,"Grant Kirkhope","Perfect Dark - Chicago Stealth","/theorytab/view/chicago/saturday-in-the-park"
1970,"Elton John","Tiny Dancer","/theorytab/view/elton-john/tiny-dancer"
1970,"Elton John","Can You Feel the Love Tonight","/theorytab/view/elton-john/can-you-feel-the-love-tonight"
1970,"Elton John","Your Song","/theorytab/view/elton-john/your-song"
1970,"Elton John","Crocodile Rock","/theorytab/view/elton-john/crocodile-rock"
1970,"Elton John","Levon","/theorytab/view/elton-john/levon"
1970,"Elton John","The Oven Instructions Song","/theorytab/view/elton-john/the-oven-instructions-song"
1970,"Elton John","Yellow Brick Road","/theorytab/view/elton-john/yellow-brick-road"
1970,"Elton John","Nikita","/theorytab/view/elton-john/nikita"
1970,"Elton John","Don't Let The Sun Go Down On Me","/theorytab/view/elton-john/dont-let-the-sun-go-down-on-me"
1970,"Elton John","Love Song","/theorytab/view/elton-john/love-song"
1970,"Elton John","Daniel","/theorytab/view/elton-john/daniel"
1970,"Elton John","Sorry Seems To Be The Hardest Word","/theorytab/view/elton-john/sorry-seems-to-be-the-hardest-word"
1970,"Elton John","Skyline Pigeon","/theorytab/view/elton-john/benny-and-the-jets"
1970,"Elton John","Goodbye Yellow Brick Road","/theorytab/view/elton-john/skyline-pigeon"
1970,"Elton John","Rocket Man","/theorytab/view/elton-john/goodbye-yellow-brick-road"
1970,"Elton John","Benny and the Jets","/theorytab/view/elton-john/rocket-man"
1970,"The Carpenters","Close To You","/theorytab/view/the-carpenters/close-to-you"
1970,"The Carpenters","Only Yesterday","/theorytab/view/the-carpenters/only-yesterday"
1970,"The Carpenters","We've Only Just Begun","/theorytab/view/the-carpenters/weve-only-just-begun"
1970,"Elvis Presley","Can't Help Falling In Love","/theorytab/view/elvis-presley/cant-help-falling-in-love"
1970,"Elvis Presley","I Can't Help Falling In Love","/theorytab/view/elvis-presley/i-cant-help-falling-in-love"
1970,"Elvis Presley","Love Me Tender","/theorytab/view/elvis-presley/love-me-tender"
1970,"Elvis Presley","Hound Dog","/theorytab/view/elvis-presley/hound-dog"
1970,"Elvis Presley","Don't Be Cruel","/theorytab/view/elvis-presley/dont-be-cruel"
1970,"Elvis Presley","You Were Always On My Mind","/theorytab/view/elvis-presley/you-were-always-on-my-mind"
1970,"Elvis Presley","If I Can Dream","/theorytab/view/elvis-presley/if-i-can-dream"
1970,"Elvis Presley","That's Alright","/theorytab/view/elvis-presley/thats-alright"
1970,"Elvis Presley","Suspicious Minds","/theorytab/view/elvis-presley/suspicious-minds"
1970,"Stevie Wonder","Sir Duke","/theorytab/view/stevie-wonder/sir-duke"
1970,"Stevie Wonder","Superstition","/theorytab/view/stevie-wonder/superstition"
1970,"Stevie Wonder","My Cheri Amour","/theorytab/view/stevie-wonder/my-cheri-amour"
1970,"Stevie Wonder","Boogie On Reggae Woman","/theorytab/view/stevie-wonder/boogie-on-reggae-woman"
1970,"Stevie Wonder","Ribbon In The Sky","/theorytab/view/stevie-wonder/ribbon-in-the-sky"
1970,"Stevie Wonder","Livin For The City","/theorytab/view/stevie-wonder/livin-for-the-city"
1970,"Stevie Wonder","Think Of Me As Your Soldier","/theorytab/view/stevie-wonder/think-of-me-as-your-soldier"
1970,"Stevie Wonder","I Wish","/theorytab/view/stevie-wonder/i-wish"
1970,"Stevie Wonder","You Are The Sunshine Of My Life","/theorytab/view/stevie-wonder/you-are-the-sunshine-of-my-life"
1970,"Stevie Wonder","For Once In My Life","/theorytab/view/stevie-wonder/for-once-in-my-life"
1970,"Stevie Wonder","Overjoyed","/theorytab/view/stevie-wonder/loves-in-need-of-love-today"
1970,"Stevie Wonder","As","/theorytab/view/stevie-wonder/overjoyed"
1970,"Stevie Wonder","Isn't She Lovely","/theorytab/view/stevie-wonder/as"
1970,"Stevie Wonder","Love's In Need of Love Today","/theorytab/view/stevie-wonder/isnt-she-lovely"
1970,"John Denver","Take Me Home - Country Roads","/theorytab/view/john-denver/take-me-home---country-roads"
1970,"John Denver","Annie's Song","/theorytab/view/john-denver/annies-song"
1970,"John Denver and The Muppets","12 Days of Christmas","/theorytab/view/john-denver-and-the-muppets/12-days-of-christmas"
1970,"John Denver","Leaving On A Jet Plane","/theorytab/view/john-denver/leaving-on-a-jet-plane"
1970,"John Denver","Take Me Home Country Roads","/theorytab/view/john-denver/take-me-home-country-roads"
1970,"John Travolta and Olivia Newton-John","Summer Nights","/theorytab/view/john-travolta-and-olivia-newton-john/summer-nights"
1970,"Olivia Newton-John","Twist of Fate","/theorytab/view/olivia-newton-john/twist-of-fate"
1970,"Olivia Newton-John","Magic","/theorytab/view/olivia-newton-john/magic"
1970,"Olivia Newton-John","Xanadu","/theorytab/view/olivia-newton-john/xanadu"
1970,"Barry Manilow","I Don't Want To Talk Without You","/theorytab/view/barry-manilow/i-dont-want-to-talk-without-you"
1970,"Barry Manilow","Mandy","/theorytab/view/barry-manilow/mandy"
1970,"Barry Manilow","I Write the Songs","/theorytab/view/barry-manilow/i-write-the-songs"
1970,"Eagles","Hotel California","/theorytab/view/eagles/hotel-california"
1970,"Eagles","Desperado","/theorytab/view/eagles/desperado"
1970,"The Eagles","Take It To The Limit","/theorytab/view/the-eagles/take-it-to-the-limit"
1970,"The Eagles","Take It Easy","/theorytab/view/the-eagles/take-it-easy"
1970,"Al Green","Let's Stay Together","/theorytab/view/al-green/lets-stay-together"
1970,"Redgum","I Was Only 19 - A Walk In The Light Green","/theorytab/view/redgum/i-was-only-19---a-walk-in-the-light-green"
1970,"Hank Green","It All Makes Sense at the End","/theorytab/view/hank-green/it-all-makes-sense-at-the-end"
1970,"ZUN","Green-Eyed Jealousy","/theorytab/view/zun/green-eyed-jealousy"
1970,"Green Day","Brutal Love","/theorytab/view/green-day/brutal-love"
1970,"The Green Orbs","For Reverend Green","/theorytab/view/animal-collective/for-reverend-green"
1970,"Alan Menken","Ponies and Balloons","/theorytab/view/the-green-orbs/ponies-and-balloons"
1970,"Real Estate","Somewhere That's Green from Little Shop of Horrors","/theorytab/view/alan-menken/somewhere-thats-green-from-little-shop-of-horrors"
1970,"Animal Collective","Green Aisles","/theorytab/view/real-estate/green-aisles"
1970,"The Doobie Brothers","Long Train Runnin'","/theorytab/view/the-doobie-brothers/long-train-runnin"
1970,"The Spinners","Working My Way Back to You Babe","/theorytab/view/the-spinners/working-my-way-back-to-you-babe"
1970,"Jackson 5","I Want You Back","/theorytab/view/jackson-5/i-want-you-back"
1970,"Jackson 5","Blame It On The Boogie","/theorytab/view/jackson-5/blame-it-on-the-boogie"
1970,"Jackson 5","I Wanna Be Where You Are","/theorytab/view/jackson-5/i-wanna-be-where-you-are"
1970,"Jackson 5","Rockin Robin","/theorytab/view/jackson-5/rockin-robin"
1970,"Diana Ross","It's Your Move","/theorytab/view/diana-ross/its-your-move"
1970,"Diana Ross","If We Hold On Together","/theorytab/view/diana-ross/if-we-hold-on-together"
1970,"Diana Ross","Upside Down","/theorytab/view/diana-ross/upside-down"
1970,"Kow Otani","The Wings of a Boy Who Killed Adolescence","/theorytab/view/kow-otani/the-wings-of-a-boy-who-killed-adolescence"
1970,"Paul McCartney and Wings","Live And Let Die","/theorytab/view/paul-mccartney-and-wings/live-and-let-die"
1970,"Smashing Pumpkins","Bullet With Butterfly Wings","/theorytab/view/smashing-pumpkins/bullet-with-butterfly-wings"
1970,"Birdy","Wings","/theorytab/view/birdy/wings"
1970,"Paul McCartney and Wings","Silly Love Songs","/theorytab/view/paul-mccartney-and-wings/silly-love-songs"
1970,"Tom Swoon","Wings - Myon and Shane 54 Summer of Love Mix","/theorytab/view/tom-swoon/wings---myon-and-shane-54-summer-of-love-mix"
1970,"Grey","Spread Your Wings","/theorytab/view/maxo/grow-wings"
1970,"Little Wings","Wings Clipped","/theorytab/view/queen/spread-your-wings"
1970,"JynX","Look At What The Light Did Now","/theorytab/view/grey/wings-clipped"
1970,"Maxo","Burning of the Little Birds' Black Wings","/theorytab/view/little-wings/look-at-what-the-light-did-now"
1970,"Queen","Grow Wings","/theorytab/view/jynx/burning-of-the-little-birds-black-wings"
1970,"Commodores","Easy","/theorytab/view/commodores/easy"
1970,"Commodores","Sail On","/theorytab/view/commodores/sail-on"
1970,"Rod Stewart","Young Turks","/theorytab/view/rod-stewart/young-turks"
